host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_has_profile_pic,host_identity_verified
127757182,赵先生,2017-04-26,China,within an hour,100.0,98.0,True,,2.0,True,True
148626791,Ada,2017-09-01,China,within an hour,88.0,95.0,False,Changning,23.0,True,True
22796414,Qi,2014-10-21,China,within an hour,100.0,99.0,True,,1.0,True,True
148895797,红,2017-09-03,China,within an hour,100.0,100.0,False,Conservatory,4.0,True,True
49675029,丽莎,2015-11-23,China,within an hour,100.0,92.0,True,,2.0,True,True
18076440,Nicolas,2014-07-14,China,within an hour,100.0,94.0,False,Qingpu,9.0,True,True
132186515,Hongcai,2017-05-27,China,within an hour,100.0,79.0,True,Lujiazui,2.0,True,True
149202693,James,2017-09-05,China,within an hour,97.0,100.0,True,Baoshan,11.0,True,True
103953594,董小姐,2016-11-16,China,,,,False,,1.0,True,True
47757005,琦,2015-10-30,China,within a few hours,80.0,100.0,False,Songjiang,5.0,True,True
149533595,Jack,2017-09-07,"Shanghai, Shanghai, China",a few days or more,0.0,,False,People's Square,2.0,True,True
149542440,蒲志新,2017-09-07,China,,,,False,,2.0,True,True
134826079,岚,2017-06-13,China,within an hour,100.0,100.0,True,,18.0,True,True
103712289,Lan,2016-11-14,China,within a few hours,90.0,88.0,True,,1.0,True,True
100120031,勇,2016-10-17,China,within an hour,100.0,39.0,False,Gubei,22.0,True,True
149834946,奈,2017-09-09,China,within an hour,100.0,95.0,False,,1.0,True,True
123995697,田英居崇明民宿轰趴聚会,2017-04-03,China,within an hour,100.0,,False,,2.0,True,True
116192592,Johnny,2017-02-13,China,within an hour,100.0,89.0,False,,1.0,True,True
3468347,Alan & Miriam,2012-09-04,"Shanghai, Shanghai, China",within a day,67.0,,False,Xinhua Road,2.0,True,True
145925090,Jenny,2017-08-14,China,within a few hours,100.0,100.0,True,,5.0,True,True
20262676,静,2014-08-19,China,,,100.0,True,Jing'an,2.0,True,True
150373985,Vivian,2017-09-13,"Minhang, Shanghai, China",,,,False,,1.0,True,True
148545779,岩,2017-08-31,川沙新镇纯新村北王家宅76号,,,,False,,11.0,True,True
73660396,Tracy,2016-05-23,China,within an hour,100.0,100.0,False,Pudong,44.0,True,True
49992242,瑞,2015-11-27,China,within an hour,100.0,82.0,False,,9.0,True,True
150439045,Sisley,2017-09-13,China,within an hour,100.0,83.0,False,Nanfang Shangcheng,3.0,True,True
141921668,Jun,2017-07-22,China,within an hour,100.0,100.0,True,,4.0,True,True
3264459,Betty,2012-08-15,China,within an hour,100.0,100.0,True,Pudong,2.0,True,True
69612420,North 11,2016-04-30,China,within an hour,80.0,100.0,False,Xuhui,7.0,True,True
142358754,卫菊,2017-07-25,China,,,,False,,2.0,True,False
26768701,Alice,2015-01-27,China,within an hour,100.0,96.0,False,Caohejing/TianLin,3.0,True,True
140005986,Tina,2017-07-12,China,within an hour,100.0,100.0,False,,3.0,True,True
43133162,Anna,2015-09-01,China,within an hour,100.0,98.0,False,Huangpu,16.0,True,True
129680703,S,2017-05-10,China,within an hour,100.0,100.0,False,Jing'an Temple,1.0,True,True
151078944,儒彦,2017-09-18,China,within an hour,100.0,100.0,True,,2.0,True,True
132066679,Airbnb,2017-05-26,China,within an hour,100.0,99.0,False,Hengshan,9.0,True,True
151171401,赛杰,2017-09-18,China,within a few hours,100.0,100.0,False,,3.0,True,True
137448106,憓家,2017-06-28,China,within an hour,100.0,100.0,True,Xuhui,5.0,True,True
148335564,弘,2017-08-30,China,,,100.0,True,Xinhua Road,2.0,True,True
60055878,晖,2016-02-23,China,,,,False,,1.0,True,True
137945812,一八,2017-07-01,China,within a few hours,100.0,100.0,False,,1.0,True,True
150209460,晓燕,2017-09-12,China,within an hour,100.0,100.0,True,,17.0,True,True
151620477,洋,2017-09-22,China,,,67.0,False,Pudong,2.0,True,True
151647841,劭爱,2017-09-22,China,a few days or more,0.0,0.0,False,,1.0,True,True
4437227,小忆,2012-12-18,China,within an hour,100.0,100.0,True,Xuhui,15.0,True,True
151740404,永梅,2017-09-23,China,within an hour,100.0,83.0,True,Xuhui,2.0,True,True
151761755,忠卫,2017-09-23,China,,,0.0,False,,1.0,True,True
14702359,S,2014-04-25,"Shanghai, Shanghai, China",within a day,50.0,100.0,True,Jing'an,3.0,True,True
101049978,Anastasia,2016-10-24,China,,,50.0,False,,1.0,True,True
108642670,达,2016-12-27,China,within an hour,100.0,96.0,True,Dapuqiao,8.0,True,True
127288231,云秋,2017-04-24,China,,,0.0,False,,1.0,True,True
44348127,Diane,2015-09-16,China,,,100.0,True,Xujiahui,1.0,True,True
21922746,Ana,2014-09-29,"Shanghai, Shanghai, China",within a few hours,100.0,100.0,True,Old Simon,2.0,True,True
152106199,锡超,2017-09-25,China,,,,False,,1.0,True,True
139029163,芳,2017-07-07,China,within an hour,100.0,94.0,True,Chunshen,1.0,True,True
137772721,Molly,2017-06-30,China,within an hour,100.0,68.0,False,Caohejing/TianLin,1.0,True,True
152257099,明,2017-09-26,China,within an hour,100.0,91.0,False,Tongle Fang,4.0,True,True
142184742,丹,2017-07-24,China,,,100.0,False,Jing'an,1.0,True,True
152414736,Anne,2017-09-28,China,,,0.0,False,,1.0,True,True
18609125,Fan,2014-07-21,China,within a day,100.0,100.0,False,,2.0,True,True
62053719,Effy,2016-03-08,China,within an hour,100.0,46.0,False,Xuhui,1.0,True,True
138058088,Teresa,2017-07-01,China,within a few hours,90.0,100.0,False,Nanjing Road West,7.0,True,True
152576881,正权,2017-09-29,China,,,,False,Pudong,8.0,True,True
152663026,小红,2017-09-30,"Shanghai, Shanghai, China",,,,False,Pudong,1.0,True,True
45427808,Bene,2015-09-30,China,within an hour,100.0,94.0,True,,2.0,True,True
96301652,Cc,2016-09-22,China,within an hour,100.0,100.0,False,,2.0,True,True
76677903,Lucy,2016-06-09,China,within a few hours,100.0,29.0,False,Dongjiadu,1.0,True,True
141695895,培燕,2017-07-21,China,,,100.0,False,,1.0,True,True
152654794,照敏,2017-09-29,CN,,,,False,Nanjing Road West,5.0,True,True
71243277,Kate,2016-05-10,China,within an hour,100.0,96.0,False,,9.0,True,True
50240135,Wei,2015-11-30,China,within an hour,100.0,100.0,True,Nanjing Road West,1.0,True,True
147772627,书红,2017-08-26,"Shanghai, Shanghai, China",within an hour,100.0,86.0,True,Fengxian,5.0,True,True
78551031,Wen,2016-06-19,China,a few days or more,0.0,0.0,False,,1.0,True,True
64906490,舟舟,2016-03-29,China,within an hour,100.0,100.0,True,Pudong,6.0,True,True
61498968,小军,2016-03-04,China,within an hour,100.0,100.0,True,Changning,31.0,True,True
131689474,Alyse,2017-05-23,"Shanghai, Shanghai, China",,,,False,Tongle Fang,1.0,True,True
151731109,婷,2017-09-23,上海市崇明区中兴镇北兴村兴西125号,,,,False,,1.0,True,True
153868020,九七民宿(自营店),2017-10-09,China,within an hour,100.0,99.0,True,,25.0,True,True
153436119,菊香,2017-10-05,CN,,,100.0,False,,1.0,True,True
153997065,Hacy,2017-10-10,China,,,0.0,False,,2.0,True,True
153981144,小茜,2017-10-09,China,within an hour,90.0,100.0,True,,10.0,True,True
154118941,Lesley,2017-10-10,China,,,86.0,False,,1.0,True,True
109449412,娇,2017-01-02,China,within an hour,86.0,86.0,False,,12.0,True,True
153859896,Lisa.,2017-10-09,China,within a few hours,100.0,29.0,True,,1.0,True,True
151068859,丽,2017-09-18,China,within a few hours,90.0,,False,Putuo,2.0,True,True
154882427,Haijun,2017-10-16,China,within an hour,100.0,99.0,True,,3.0,True,True
52215750,Dodo,2015-12-25,China,,,50.0,False,Fengxian,1.0,True,True
155032641,娉婷,2017-10-17,China,,,,False,,1.0,True,True
107107003,王国,2016-12-13,China,,,,False,,2.0,True,True
155228850,林玲,2017-10-19,China,within an hour,100.0,100.0,True,,6.0,True,True
115398173,Pei,2017-02-07,China,,,,False,,1.0,True,True
155367499,萍,2017-10-20,China,within an hour,100.0,100.0,False,Xuhui,23.0,True,True
113116536,翁,2017-01-24,China,,,,False,,2.0,True,True
92462420,苏苏,2016-08-29,China,within an hour,100.0,100.0,True,Pudong,8.0,True,True
124565962,欢乐聚别墅轰趴馆,2017-04-06,China,within an hour,100.0,100.0,False,Fengxian,11.0,True,True
97523200,木言兮,2016-10-01,"Shanghai, Shanghai, China",within an hour,100.0,100.0,True,Pudong,2.0,True,True
155894073,公瑾,2017-10-23,"Pudong, Shanghai, China",,,100.0,False,Pudong,1.0,True,True
71348217,Vicy,2016-05-10,China,,,94.0,True,,1.0,True,True
141627083,祁红,2017-07-21,China,,,0.0,False,Qingpu,3.0,True,True
145315025,晓庆,2017-08-10,China,within an hour,100.0,100.0,True,,3.0,True,True
156191066,童掌柜,2017-10-25,China,within an hour,93.0,99.0,False,Xuhui,17.0,True,True
42942937,伟,2015-08-30,China,,,78.0,True,Hongkou,1.0,True,True
151587211,佳佳,2017-09-21,"Pudong, Shanghai, China",,,67.0,False,Pudong,14.0,True,True
156722067,鲜庆,2017-10-30,China,within an hour,100.0,92.0,True,Xinhua Road,2.0,True,True
128955028,Kari,2017-05-05,China,within a day,50.0,100.0,False,Pudong,3.0,True,True
10244434,Ming Yu,2013-11-25,China,within an hour,100.0,99.0,False,Jing'an,8.0,True,True
156839089,Gavin,2017-10-30,China,within an hour,100.0,63.0,True,,2.0,True,True
156886176,峙婷,2017-10-31,China,,,0.0,False,,11.0,True,True
43509591,开宇,2015-09-06,China,within an hour,100.0,98.0,False,,5.0,True,True
157012062,Julia,2017-11-01,China,within an hour,100.0,100.0,True,Pudong,14.0,True,True
151331046,卡乐乐,2017-09-20,China,within an hour,100.0,99.0,False,Jinqiao,134.0,True,True
59859450,Taylor,2016-02-22,"Huangpu, Shanghai, China",,,,True,Temple,13.0,True,True
153311295,文骁,2017-10-04,China,a few days or more,0.0,,False,,2.0,True,True
32164638,荷,2015-04-28,China,within an hour,90.0,100.0,False,Minhang,15.0,True,True
65838868,Ann,2016-04-05,China,within an hour,100.0,99.0,True,Pudong,9.0,True,True
29321857,Jimmy & Fika,2015-03-14,"Shanghai, Shanghai, China",within an hour,100.0,100.0,False,Pudong,1.0,True,True
157345757,Jessica,2017-11-04,China,a few days or more,0.0,0.0,False,Songjiang,1.0,True,True
108511575,星舟,2016-12-26,China,within an hour,100.0,99.0,True,Zhongshan Park,2.0,True,True
59388743,张薇,2016-02-18,China,within an hour,100.0,50.0,False,Qingpu,6.0,True,True
153714231,之胜,2017-10-08,China,within an hour,100.0,100.0,False,Huangpu,12.0,True,True
157567790,Mei,2017-11-05,Australia,,,100.0,False,,1.0,True,True
64851813,Rofaye,2016-03-29,China,within an hour,100.0,100.0,False,Hongkou,8.0,True,True
104429627,Mousse,2016-11-20,China,within an hour,100.0,96.0,False,Xuhui,4.0,True,True
157599215,楚越,2017-11-06,CN,,,25.0,False,Tangqiao,2.0,True,True
69727204,Chen,2016-05-01,China,within an hour,100.0,99.0,False,Baoshan,7.0,True,True
20800042,Nicole,2014-09-01,China,within an hour,100.0,100.0,True,Baoshan,3.0,True,True
31250413,焰,2015-04-14,China,within an hour,100.0,99.0,True,,9.0,True,True
157907933,不留忆,2017-11-08,China,within an hour,100.0,80.0,True,Hengshan,1.0,True,True
30274232,Constance (康宁),2015-03-30,China,within an hour,100.0,100.0,True,,4.0,True,True
156604100,娜,2017-10-29,China,within a few hours,100.0,20.0,False,,2.0,True,True
23418851,Miwa,2014-11-06,China,,,,False,People's Square,1.0,True,True
37530645,Yopo,2015-07-05,China,,,,False,Zhongshan Park,2.0,True,True
97762161,Summer,2016-10-03,China,within a day,100.0,100.0,True,,1.0,True,True
47120045,涛,2015-10-21,China,within an hour,100.0,100.0,False,Conservatory,9.0,True,True
43148067,力,2015-09-02,China,within a few hours,100.0,13.0,False,Zhabei,6.0,True,True
33567640,Peggy,2015-05-17,"Los Angeles, California, United States",a few days or more,0.0,100.0,False,,4.0,True,True
95637770,Rita,2016-09-18,China,within an hour,90.0,100.0,False,Dapuqiao,2.0,True,True
144385354,徐燕,2017-08-05,China,within an hour,100.0,100.0,False,,4.0,True,True
159041859,薇,2017-11-17,China,,,,False,,0.0,True,True
153761564,慧佳,2017-10-08,China,within an hour,100.0,100.0,True,Xuhui,1.0,True,True
147852466,橙子,2017-08-27,China,within an hour,100.0,55.0,False,,5.0,True,True
90186649,Stephen Zhimo,2016-08-16,"Shanghai, Shanghai, China",,,100.0,False,Conservatory,1.0,True,True
109398133,Baozhen,2017-01-01,China,within a few hours,100.0,96.0,True,,1.0,True,False
10180921,静,2013-11-21,China,within a day,100.0,94.0,True,,0.0,True,True
156107969,Young,2017-10-24,China,within a few hours,80.0,96.0,False,Qingpu,1.0,True,True
57057845,明溟,2016-02-01,China,within an hour,100.0,100.0,True,,0.0,True,True
159716820,梅,2017-11-22,CN,,,,False,Minhang,1.0,True,True
152278516,May,2017-09-27,China,within a day,71.0,100.0,False,Pudong,30.0,True,True
159834522,强,2017-11-23,CN,,,,False,Hengshan,7.0,True,True
160257340,丽舍,2017-11-27,China,within an hour,93.0,100.0,True,Pudong,12.0,True,True
160265504,娟,2017-11-27,China,within an hour,100.0,70.0,False,Qingpu,9.0,True,True
160272262,Pan,2017-11-27,CN,,,,False,,1.0,True,True
153382555,衛民,2017-10-05,China,within an hour,100.0,97.0,True,,5.0,True,True
71615589,月,2016-05-12,CN,,,,False,Xuhui,1.0,True,True
160568860,姜掌柜,2017-11-29,China,within an hour,100.0,100.0,True,Jiading,6.0,True,True
97095878,Louis,2016-09-28,China,a few days or more,0.0,76.0,False,Hongkou,10.0,True,True
17272529,Ava,2014-06-26,China,within an hour,100.0,99.0,False,,4.0,True,True
29989687,Jiani,2015-03-25,"Boraston, England, United Kingdom",,,,False,Jiading,2.0,True,True
127288007,Snow,2017-04-24,China,within an hour,100.0,100.0,True,Conservatory,2.0,True,True
157989151,艳霞,2017-11-08,China,within an hour,100.0,,False,Pudong,3.0,True,True
91604938,晓波,2016-08-24,China,within a day,100.0,50.0,False,Old Simon,6.0,True,True
57826114,Angel,2016-02-08,China,within an hour,100.0,100.0,True,,1.0,True,True
153493013,Annie,2017-10-06,China,,,100.0,False,,5.0,True,True
161218926,婕,2017-12-04,China,within an hour,100.0,100.0,False,Pudong,9.0,True,True
118281843,会霞,2017-02-26,China,within an hour,100.0,100.0,False,Qingpu,6.0,True,True
25151992,Zinner,2014-12-24,"Shanghai, Shanghai, China",,,,False,,1.0,True,True
156494772,王,2017-10-28,China,within an hour,100.0,100.0,True,Hengshan,6.0,True,True
161772177,Tony,2017-12-07,China,within an hour,100.0,99.0,False,Hongkou,4.0,True,True
160685526,会强,2017-11-30,China,,,,False,Pudong,2.0,True,True
161559724,Wakey,2017-12-06,China,,,,False,,2.0,True,True
156037033,芳,2017-10-24,China,,,100.0,False,,2.0,True,True
143141576,蔚明,2017-07-29,China,within an hour,100.0,100.0,True,,2.0,True,True
89279633,Mandy,2016-08-11,China,within an hour,100.0,62.0,True,,1.0,True,True
142965030,Irene,2017-07-28,China,within an hour,100.0,100.0,True,Pudong,9.0,True,True
131595969,赵小错,2017-05-23,China,within an hour,100.0,98.0,True,Pudong,1.0,True,True
63888357,Messi,2016-03-21,China,a few days or more,0.0,0.0,False,Minhang,1.0,True,True
18363859,Uni,2014-07-19,China,,,57.0,True,Zhongshan Park,1.0,True,True
66983793,Claire,2016-04-12,China,within an hour,100.0,100.0,True,,2.0,True,True
110918808,Xmii™,2017-01-11,China,within an hour,100.0,100.0,True,Pudong,12.0,True,True
36211239,Iris,2015-06-19,China,within an hour,100.0,99.0,True,Xuhui,12.0,True,True
128363579,婉琳,2017-05-01,China,within a few hours,100.0,0.0,False,Pujiang Town,2.0,True,True
154803378,Vera,2017-10-16,China,,,100.0,True,Songjiang,1.0,True,True
162364518,赛明,2017-12-12,China,within an hour,100.0,75.0,False,,7.0,True,True
142556590,金双,2017-07-26,China,within an hour,100.0,64.0,False,Tangqiao,20.0,True,True
161929518,Rider,2017-12-09,China,within an hour,90.0,100.0,False,Xujiahui,3.0,True,True
158539007,蒙,2017-11-13,China,within an hour,100.0,99.0,True,Songjiang,11.0,True,True
162472715,雨峰,2017-12-13,China,within an hour,100.0,100.0,True,Qingpu,2.0,True,True
162185171,小汐,2017-12-11,China,within an hour,97.0,100.0,True,Pudong,32.0,True,True
18615063,Lenka,2014-07-22,China,within an hour,100.0,88.0,True,Changning,1.0,True,True
162061716,剑鹰,2017-12-10,China,,,0.0,False,,1.0,True,True
42444373,Rita,2015-08-25,China,within an hour,100.0,89.0,True,,1.0,True,True
162339331,丽华,2017-12-12,China,within an hour,100.0,100.0,True,Hongkou,13.0,True,True
162757285,Kai,2017-12-15,China,within an hour,100.0,97.0,False,Pudong,5.0,True,True
153366549,江流儿,2017-10-05,China,a few days or more,0.0,,False,Putuo,1.0,True,True
162895890,Mingjun,2017-12-16,China,within a few hours,90.0,100.0,False,Hongkou,4.0,True,True
76246525,雪,2016-06-06,China,within a day,100.0,100.0,False,,7.0,True,True
29828705,Yan,2015-03-22,China,within an hour,100.0,100.0,False,,1.0,True,True
163117178,杰峰,2017-12-18,China,within a few hours,100.0,67.0,False,,1.0,True,True
14296688,Michael,2014-04-14,China,within a day,100.0,0.0,False,,1.0,True,True
46240832,野马有时,2015-10-10,China,within an hour,100.0,100.0,True,,1.0,True,True
163526762,Kevin,2017-12-21,China,within an hour,100.0,100.0,True,Pudong,20.0,True,True
163538283,静舍,2017-12-21,恒生商业广场向南200 米，虹盛路虹昌路附近,within an hour,88.0,100.0,False,,5.0,True,True
133930427,Jerry,2017-06-07,China,within a few hours,75.0,100.0,False,Jing'an,1.0,True,True
163759257,刘小姐,2017-12-22,China,within a few hours,100.0,91.0,True,Cypress,2.0,True,True
148864411,米饭,2017-09-02,China,,,0.0,False,,1.0,True,True
114844860,晨杰,2017-02-04,China,within an hour,100.0,100.0,True,Pudong,7.0,True,True
162605137,王云,2017-12-14,China,within a day,100.0,100.0,False,,2.0,True,True
112843235,素壳,2017-01-23,China,,,100.0,True,Pudong,11.0,True,True
10124075,小奇,2013-11-19,China,within an hour,100.0,100.0,True,Xuhui,2.0,True,True
163787997,龙大,2017-12-23,China,within an hour,100.0,99.0,True,,5.0,True,True
164077259,S,2017-12-24,China,within an hour,100.0,100.0,True,,4.0,True,True
57945355,Lisa,2016-02-08,"California, United States",,,,False,,1.0,True,False
163429867,玲,2017-12-20,China,within an hour,100.0,100.0,True,,3.0,True,True
122460807,月明,2017-03-25,China,within an hour,100.0,95.0,False,Dapuqiao,12.0,True,True
42654881,Yue,2015-08-27,China,within an hour,100.0,100.0,False,Xintiandi,1.0,True,True
159578190,明,2017-11-21,China,within an hour,97.0,99.0,False,Tongle Fang,7.0,True,True
60340196,岚,2016-02-25,China,,,,False,,1.0,True,True
117861228,木子,2017-02-23,China,,,0.0,False,,1.0,True,True
153853790,耀忠,2017-10-09,China,,,,False,Pudong,8.0,True,True
15372919,Comer,2014-05-11,China,within an hour,100.0,100.0,False,Hongkou,2.0,True,True
165525225,燕子,2018-01-03,China,within an hour,100.0,100.0,True,Xinhua Road,14.0,True,True
165704382,江,2018-01-03,China,within an hour,100.0,100.0,False,Hongkou,7.0,True,True
164233826,建春,2017-12-26,China,within an hour,100.0,100.0,False,Pudong,11.0,True,True
144907061,Flora,2017-08-08,China,,,,False,Tangqiao,1.0,True,True
164930574,Wai Hong,2017-12-30,"Macau, Macau",,,0.0,False,,2.0,True,True
163679441,Annie,2017-12-22,China,within an hour,100.0,91.0,True,Pudong,3.0,True,True
115659273,顺艳,2017-02-09,CN,,,,False,Old Simon,2.0,True,True
92918240,石,2016-09-01,China,within an hour,100.0,100.0,False,,1.0,True,True
164566900,【乐程】外滩品质城市民宿,2017-12-28,China,within an hour,97.0,100.0,False,People's Square,19.0,True,True
139939705,一一,2017-07-11,China,,,0.0,False,,1.0,True,True
45066733,Alma,2015-09-25,China,within an hour,100.0,100.0,False,,1.0,True,True
27410943,璐,2015-02-08,"Shanghai, Shanghai, China",,,,False,,0.0,True,True
166291038,芳球,2018-01-07,China,,,,False,Chunshen,1.0,True,True
164908565,莉红,2017-12-30,China,,,100.0,False,Pudong,2.0,True,True
144760257,晓春,2017-08-07,China,within an hour,100.0,99.0,False,Pudong,1.0,True,True
151243084,娜,2017-09-19,China,within a few hours,100.0,100.0,False,Songjiang,5.0,True,True
66187162,Winnie,2016-04-07,China,within an hour,100.0,100.0,True,Minhang,1.0,True,True
121346996,宅掌柜,2017-03-18,China,within an hour,100.0,98.0,True,Pudong,4.0,True,True
166785855,Blake,2018-01-09,China,within an hour,100.0,89.0,True,Jing'an,1.0,True,True
156609968,Xiao Ling,2017-10-29,CN,within an hour,100.0,0.0,False,Changning,8.0,True,True
164987944,佳佳,2017-12-30,China,within a few hours,100.0,,False,Zhabei,0.0,True,True
166187079,Chun Wei,2018-01-06,China,within a day,71.0,0.0,False,Qingpu,4.0,True,True
167161345,光辉,2018-01-11,China,,,,False,,1.0,True,True
117741781,周,2017-02-23,China,within an hour,100.0,100.0,False,,1.0,True,True
167258669,笑盈,2018-01-11,China,within an hour,100.0,100.0,False,,2.0,True,True
166277830,虾宝,2018-01-06,China,within an hour,89.0,87.0,False,,7.0,True,True
148001481,Anson,2017-08-28,China,within a few hours,100.0,100.0,True,,1.0,True,True
163112731,Nicholas,2017-12-18,China,,,,False,,1.0,True,True
119611287,斐,2017-03-07,China,within an hour,100.0,100.0,True,Zhabei,13.0,True,True
167839255,滨玲,2018-01-14,CN,,,,False,,1.0,True,True
26445288,玮洁,2015-01-20,China,within an hour,100.0,100.0,True,,2.0,True,True
4707171,Henri,2013-01-15,China,within an hour,100.0,100.0,False,Xinhua Road,1.0,True,True
85569439,Tracy,2016-07-24,China,within an hour,100.0,100.0,True,Pudong,10.0,True,True
111535225,Jing,2017-01-15,China,within an hour,100.0,100.0,False,Zhongshan Park,3.0,True,True
168478633,鸣震,2018-01-18,China,within an hour,100.0,92.0,True,Pujiang Town,1.0,True,True
47085500,L,2015-10-21,China,within an hour,100.0,94.0,True,,1.0,True,True
75814690,Jo,2016-06-04,China,within an hour,98.0,100.0,True,Zhabei,8.0,True,True
166159941,YoYo,2018-01-06,China,within an hour,100.0,100.0,True,,3.0,True,True
75870321,May,2016-06-05,China,within an hour,100.0,,True,Zhabei,2.0,True,True
162617553,许卓,2017-12-14,China,,,,False,Pudong,4.0,True,True
161363917,Tina,2017-12-04,"Shanghai, Shanghai, China",within an hour,100.0,100.0,True,,1.0,True,True
24677849,小去由,2014-12-09,China,within an hour,91.0,99.0,False,,2.0,True,True
155737484,红,2017-10-22,China,within an hour,100.0,100.0,False,,2.0,True,True
75880005,Eleven,2016-06-05,China,within an hour,100.0,98.0,True,Nanjing Road West,10.0,True,True
122397119,琦铧,2017-03-24,China,within an hour,100.0,,True,,2.0,True,True
120648299,小姐姐,2017-03-14,China,within an hour,100.0,100.0,False,Fengxian,3.0,True,True
168804136,小龙,2018-01-19,China,within an hour,100.0,98.0,True,,2.0,True,True
168327759,Nancy,2018-01-17,China,,,,True,,1.0,True,True
168835204,金莎,2018-01-20,China,,,,False,Fengxian,1.0,True,True
168836034,松鼠,2018-01-20,China,,,,False,,1.0,True,True
24752574,威,2014-12-12,China,within an hour,100.0,100.0,True,Pudong,2.0,True,True
97552953,飒,2016-10-01,China,within an hour,100.0,92.0,False,Minhang,1.0,True,True
153993983,学迅,2017-10-10,China,,,100.0,True,,2.0,True,True
88237260,Cloe',2016-08-06,China,within an hour,100.0,90.0,False,Xinhua Road,15.0,True,True
168043346,天明,2018-01-15,China,within a few hours,100.0,100.0,False,,2.0,True,True
88449057,Jin,2016-08-07,China,within a few hours,100.0,75.0,False,,2.0,True,True
131294687,晴之语,2017-05-21,China,within an hour,100.0,98.0,True,,1.0,True,True
72181855,林春,2016-05-15,China,,,100.0,False,,4.0,True,True
169963631,辰嘉,2018-01-25,China,within an hour,100.0,92.0,False,Changshou Road,5.0,True,True
169198491,鹿鹿,2018-01-21,China,within an hour,94.0,99.0,False,Pudong,35.0,True,True
22484245,Bobo,2014-10-13,China,within a few hours,100.0,,True,Jing'an,2.0,True,True
168499455,芒朵,2018-01-18,China,a few days or more,0.0,100.0,False,,2.0,True,True
145756339,John,2017-08-13,China,within an hour,100.0,100.0,True,Changshou Road,13.0,True,True
57119602,Ht,2016-02-02,China,within an hour,100.0,100.0,False,Jing'an,1.0,True,True
170277758,懒悠悠,2018-01-27,China,within an hour,96.0,100.0,False,Luwan,11.0,True,True
170308285,涛,2018-01-28,China,,,100.0,True,Changshou Road,9.0,True,True
167436700,湖,2018-01-12,China,within an hour,100.0,100.0,False,,1.0,True,True
187596230,白白,2018-05-03,China,,,,False,,13.0,True,True
167477730,炳辉,2018-01-13,China,within an hour,100.0,83.0,False,Xujiahui,3.0,True,True
81286946,小雅,2016-07-02,China,within an hour,100.0,100.0,False,Zhongshan Park,2.0,True,True
168069049,Luis,2018-01-16,China,within an hour,100.0,96.0,False,Xinhua Road,10.0,True,True
148735506,矮轮,2017-09-01,China,within an hour,100.0,95.0,False,Xinhua Road,2.0,True,True
145069080,天泉,2017-08-08,"Huangpu, Shanghai, China",,,,False,Pudong,10.0,True,True
161760034,海龙,2017-12-07,China,within a few hours,100.0,100.0,False,Pudong,8.0,True,True
171060560,洁,2018-02-01,China,within an hour,100.0,100.0,True,,8.0,True,True
136570516,间,2017-06-23,China,within an hour,92.0,100.0,True,Pudong,17.0,True,True
162384236,Elaine,2017-12-12,China,within an hour,100.0,100.0,True,Pudong,14.0,True,True
170305516,东,2018-01-28,CN,,,,False,Xujiahui,1.0,True,True
51536497,Olivia,2015-12-16,"Koziegłowy, Greater Poland Voivodeship, Poland",a few days or more,0.0,,True,,2.0,True,True
171260227,陶心,2018-02-02,China,,,50.0,False,,1.0,True,True
84849031,欧文,2016-07-20,China,within an hour,100.0,93.0,False,Jinqiao,1.0,True,True
57830416,Yol,2016-02-08,"Santa Cruz de Tenerife, Canary Islands, Spain",within an hour,100.0,100.0,True,Conservatory,2.0,True,True
144424039,一片叶子,2017-08-05,China,within an hour,100.0,100.0,False,,5.0,True,True
65381159,Ken-Deerhaus,2016-04-01,China,within an hour,100.0,94.0,False,Luwan,9.0,True,True
171726445,佩蕾,2018-02-05,CN,,,,False,,4.0,True,True
137773231,磊,2017-06-30,China,within an hour,100.0,99.0,False,Minhang,10.0,True,True
59842143,Yinging,2016-02-22,"Chongming District, Shanghai, China",within a day,100.0,0.0,False,Pengpuxincun,1.0,True,True
171748131,梧桐yb,2018-02-05,CN,,,,False,Tangqiao,2.0,True,True
108807177,Vivian,2016-12-28,China,within an hour,100.0,100.0,True,Songjiang,1.0,True,True
53648481,Tt,2016-01-07,"Shanghai, Shanghai, China",,,0.0,False,,2.0,True,True
171403496,Lily,2018-02-03,China,within an hour,100.0,100.0,True,Qingpu,3.0,True,True
166123311,老师,2018-01-06,China,within an hour,90.0,9.0,False,Zhabei,17.0,True,True
172255943,Brandy,2018-02-07,China,,,100.0,False,,1.0,True,True
165509364,龙华,2018-01-02,China,within an hour,100.0,85.0,False,,17.0,True,True
172575694,上海,2018-02-09,China,,,100.0,False,,1.0,True,True
70733605,Pengpeng,2016-05-07,China,within an hour,90.0,100.0,False,Pudong,0.0,True,True
167858461,Lindsay,2018-01-15,"Pudong, Shanghai, China",within an hour,100.0,100.0,True,Tsim Sha Tsui,5.0,True,True
7395411,Loulou,2013-07-10,China,a few days or more,40.0,100.0,False,Hengshan,3.0,True,True
165708482,上海励国民宿酒店管理有限公司,2018-01-03,China,within an hour,100.0,100.0,False,Pudong,14.0,True,True
142736540,苏潼行馆,2017-07-27,China,,,,False,Hongkou,6.0,True,True
